YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2017,2017,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,57.5,57.5,55.9,59,7984,"(37.638640123, -120.999999538)",PA,PA1,Q043,6,Total,Total,OVR,OVERALL
2017,2017,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,32.6,32.6,30.7,34.6,4750,"(32.745510099, -89.538030825)",OWS,OWS1,Q037,28,Total,Total,OVR,OVERALL
2015,2015,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,31.6,31.6,28.2,35.1,1588,"(13.444304, 144.793731)",OWS,OWS1,Q036,66,Total,Total,OVR,OVERALL
2017,2017,MI,Michigan,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,36.4,36.4,35.2,37.6,10181,"(44.661319543001, -84.71439027)",FV,FV1,Q018,26,Total,Total,OVR,OVERALL
2017,2017,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,30.3,30.3,28.4,32.3,4218,"(38.890371385, -77.031961127)",PA,PA1,Q046,11,Total,Total,OVR,OVERALL
2017,2017,SC,South Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34,34,32.7,35.3,10475,"(33.998821303, -81.045371207)",OWS,OWS1,Q037,45,Total,Total,OVR,OVERALL
2017,2017,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,15.6,15.6,14.2,17.2,4380,"(35.466220975, -79.159250463)",FV,FV1,Q019,37,Total,Total,OVR,OVERALL
2017,2017,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,32.9,32.9,31.1,34.8,4243,"(43.235541343, -108.109830353)",PA,PA1,Q046,56,Total,Total,OVR,OVERALL
2017,2017,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,49.4,49.4,48.1,50.7,13922,"(41.641040988001, -99.365720623)",PA,PA1,Q043,31,Total,Total,OVR,OVERALL
2017,2017,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,33.1,33.1,31.9,34.4,9341,"(39.360700171, -111.587130635)",PA,PA1,Q045,49,Total,Total,OVR,OVERALL
2017,2017,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,32.8,32.8,31.1,34.6,5354,"(35.68094058, -85.774490914)",OWS,OWS1,Q036,47,Total,Total,OVR,OVERALL
2017,2017,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,27,27,25.4,28.6,5243,"(32.839681093, -83.627580346)",PA,PA1,Q045,13,Total,Total,OVR,OVERALL
2017,2017,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,16.6,16.6,14.9,18.4,4301,"(32.745510099, -89.538030825)",PA,PA1,Q044,28,Total,Total,OVR,OVERALL
2017,2017,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,49.5,49.5,47.9,51.2,19480,"(28.932040377, -81.928960539)",PA,PA1,Q043,12,Total,Total,OVR,OVERALL
2017,2017,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.1,35.1,33.4,36.8,5980,"(43.625381239, -72.517640791)",OWS,OWS1,Q037,50,Total,Total,OVR,OVERALL
2017,2017,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,45,45,43,47,4092,"(31.312660644, -92.445680071)",PA,PA1,Q043,22,Total,Total,OVR,OVERALL
2017,2017,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,54,54,52.1,56,4421,"(18.220833, -66.590149)",PA,PA1,Q047,72,Total,Total,OVR,OVERALL
2017,2017,SC,South Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,18,18,17,19.2,10076,"(33.998821303, -81.045371207)",FV,FV1,Q019,45,Total,Total,OVR,OVERALL
2017,2017,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,26.3,26.3,24.8,27.9,5914,"(32.840571122, -86.631860762)",PA,PA1,Q045,1,Total,Total,OVR,OVERALL
2017,2017,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,28.5,28.5,27,30,7160,"(38.635790776, -92.566300053)",PA,PA1,Q046,29,Total,Total,OVR,OVERALL
2017,2017,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,16.7,16.7,15.1,18.4,6156,"(42.27687047, -72.082690675)",FV,FV1,Q019,25,Total,Total,OVR,OVERALL
2017,2017,VA,Virginia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,15.8,15.8,14.7,17,8727,"(37.542680674, -78.457890463)",FV,FV1,Q019,51,Total,Total,OVR,OVERALL
2017,2017,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,32.8,32.8,31.2,34.4,10660,"(40.130570048, -74.273691288)",PA,PA1,Q046,34,Total,Total,OVR,OVERALL
2017,2017,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,33.5,33.5,31.9,35.1,5888,"(40.793730152, -77.860700294)",PA,PA1,Q045,42,Total,Total,OVR,OVERALL
2017,2017,ME,Maine,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,33.8,33.8,32.3,35.4,8788,"(45.254228894001, -68.985031336)",PA,PA1,Q045,23,Total,Total,OVR,OVERALL
2017,2017,HI,Hawaii,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,35.4,35.4,33.9,37,7104,"(21.304850435, -157.857749403)",PA,PA1,Q046,15,Total,Total,OVR,OVERALL
2017,2017,IA,Iowa,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,50.2,50.2,48.8,51.6,6901,"(42.469400913, -93.816490556)",PA,PA1,Q043,19,Total,Total,OVR,OVERALL
2017,2017,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.3,25.3,24.2,26.4,9325,"(39.360700171, -111.587130635)",OWS,OWS1,Q036,49,Total,Total,OVR,OVERALL
2017,2017,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,20.3,20.3,18.9,21.8,5200,"(32.839681093, -83.627580346)",PA,PA1,Q044,13,Total,Total,OVR,OVERALL
2017,2017,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,23,23,21.9,24.1,9305,"(39.360700171, -111.587130635)",PA,PA1,Q044,49,Total,Total,OVR,OVERALL
2013,2013,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,27.9,27.9,26.4,29.5,5762,"(18.220833, -66.590149)",OWS,OWS1,Q036,72,Total,Total,OVR,OVERALL
2017,2017,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,33.8,33.8,32,35.6,4439,"(31.312660644, -92.445680071)",OWS,OWS1,Q037,22,Total,Total,OVR,OVERALL
2017,2017,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,23.8,23.8,22.4,25.2,7319,"(21.304850435, -157.857749403)",OWS,OWS1,Q036,15,Total,Total,OVR,OVERALL
2017,2017,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,33.8,33.8,32.5,35.1,11398,"(40.060210141, -82.404260056)",OWS,OWS1,Q036,39,Total,Total,OVR,OVERALL
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.6,35.6,34.2,37.1,9882,"(47.066528972, -109.424420645)",OWS,OWS1,Q037,30,Total,Total,OVR,OVERALL
2017,2017,CT,Connecticut,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,16.9,16.9,15.7,18.1,9293,"(41.56266102, -72.649840952)",FV,FV1,Q019,9,Total,Total,OVR,OVERALL
2017,2017,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,19.1,19.1,18.1,20.1,9850,"(44.661319543001, -84.71439027)",PA,PA1,Q044,26,Total,Total,OVR,OVERALL
2017,2017,AR,Arkansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,45.4,45.4,42.8,48,4690,"(34.748650124, -92.274490743)",PA,PA1,Q043,5,Total,Total,OVR,OVERALL
2017,2017,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,20.9,20.9,19.5,22.3,5860,"(40.793730152, -77.860700294)",PA,PA1,Q044,42,Total,Total,OVR,OVERALL
2017,2017,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,21.1,21.1,20,22.1,9814,"(39.360700171, -111.587130635)",PA,PA1,Q047,49,Total,Total,OVR,OVERALL
2017,2017,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,47.4,47.4,45.7,49.1,6940,"(38.635790776, -92.566300053)",PA,PA1,Q043,29,Total,Total,OVR,OVERALL
2017,2017,OH,Ohio,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,37.7,37.7,36.4,39.1,11324,"(40.060210141, -82.404260056)",FV,FV1,Q018,39,Total,Total,OVR,OVERALL
2017,2017,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35,35,33.5,36.6,7319,"(21.304850435, -157.857749403)",OWS,OWS1,Q037,15,Total,Total,OVR,OVERALL
2017,2017,US,National,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,30.5,30.5,30.2,30.8,403374,,PA,PA1,Q046,59,Total,Total,OVR,OVERALL
2017,2017,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,20,20,18.9,21.1,14023,"(41.641040988001, -99.365720623)",FV,FV1,Q019,31,Total,Total,OVR,OVERALL
2017,2017,KY,Kentucky,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,34.3,34.3,32.6,36,8018,"(37.645970271, -84.774971048)",OWS,OWS1,Q036,21,Total,Total,OVR,OVERALL
2017,2017,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,27.2,27.2,26.1,28.3,10292,"(44.661319543001, -84.71439027)",PA,PA1,Q047,26,Total,Total,OVR,OVERALL
2017,2017,NC,North Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.8,34.8,33,36.7,4483,"(35.466220975, -79.159250463)",OWS,OWS1,Q037,37,Total,Total,OVR,OVERALL
2017,2017,KS,Kansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,17.3,17.3,16.6,18,19032,"(38.3477403, -98.200781227)",FV,FV1,Q019,20,Total,Total,OVR,OVERALL
