YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,30.6,30.6,28,33.3,2029,"(39.008830667, -75.577741168)",OWS,OWS1,Q036,10,Gender,Male,GEN,MALE
2012,2012,IL,Illinois,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28.3,28.3,25.8,30.9,2213,"(40.485010283, -88.997710178)",OWS,OWS1,Q036,17,Gender,Male,GEN,MALE
2013,2013,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,22.9,22.9,21.1,24.9,3509,"(43.655950113, -71.50036092)",PA,PA1,Q047,33,Gender,Female,GEN,FEMALE
2015,2015,AK,Alaska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,21.3,21.3,18.1,25,1734,"(64.845079957001, -147.722059036)",PA,PA1,Q044,2,Gender,Female,GEN,FEMALE
2011,2011,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28.6,28.6,26.3,31,3580,"(37.542680674, -78.457890463)",OWS,OWS1,Q036,51,Gender,Female,GEN,FEMALE
2015,2015,SC,South Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,24.4,24.4,22.8,25.9,6176,"(33.998821303, -81.045371207)",PA,PA1,Q046,45,Gender,Female,GEN,FEMALE
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,27.7,27.7,25.8,29.6,4828,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,12,Gender,Male,GEN,MALE
2015,2015,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,20.5,20.5,18.4,22.6,3543,"(32.745510099, -89.538030825)",PA,PA1,Q045,28,Gender,Female,GEN,FEMALE
2015,2015,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,22.7,22.7,19.8,25.8,1517,"(31.312660644, -92.445680071)",PA,PA1,Q044,22,Gender,Male,GEN,MALE
2017,2017,SC,South Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,35.1,35.1,33.4,36.9,5999,"(33.998821303, -81.045371207)",OWS,OWS1,Q036,45,Gender,Female,GEN,FEMALE
2014,2014,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,18.1,18.1,17,19.2,8055,"(39.360700171, -111.587130635)",PA,PA1,Q047,49,Gender,Female,GEN,FEMALE
2013,2013,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,60.2,60.2,56.4,63.9,1671,"(38.890371385, -77.031961127)",PA,PA1,Q043,11,Gender,Male,GEN,MALE
2017,2017,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,14.2,14.2,12.5,16.2,6197,"(31.827240407, -99.426770206)",PA,PA1,Q044,48,Gender,Female,GEN,FEMALE
2011,2011,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,23.2,23.2,21,25.4,3460,"(39.290580964, -76.609260111)",PA,PA1,Q044,24,Gender,Male,GEN,MALE
2017,2017,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,42.2,42.2,39.4,45.1,2917,"(42.27687047, -72.082690675)",OWS,OWS1,Q037,25,Gender,Male,GEN,MALE
2017,2017,KS,Kansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,25.8,25.8,24.7,26.9,10408,"(38.3477403, -98.200781227)",PA,PA1,Q046,20,Gender,Female,GEN,FEMALE
2017,2017,SD,South Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,21.9,21.9,19.6,24.5,3760,"(44.353130053, -100.373530637)",PA,PA1,Q047,46,Gender,Female,GEN,FEMALE
2011,2011,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,20.1,20.1,19,21.3,10026,"(37.638640123, -120.999999538)",PA,PA1,Q047,6,Gender,Female,GEN,FEMALE
2013,2013,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,28.6,28.6,26.6,30.7,4171,"(38.635790776, -92.566300053)",PA,PA1,Q047,29,Gender,Female,GEN,FEMALE
2017,2017,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,27.5,27.5,25.9,29.2,6928,"(39.290580964, -76.609260111)",PA,PA1,Q045,24,Gender,Female,GEN,FEMALE
2017,2017,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,42,42,40.2,43.8,6753,"(41.641040988001, -99.365720623)",OWS,OWS1,Q037,31,Gender,Male,GEN,MALE
2017,2017,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,37.9,37.9,35.3,40.5,2509,"(47.066528972, -109.424420645)",PA,PA1,Q045,30,Gender,Male,GEN,MALE
2017,2017,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,26.5,26.5,23.1,30.2,1539,"(64.845079957001, -147.722059036)",OWS,OWS1,Q037,2,Gender,Female,GEN,FEMALE
2015,2015,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,20.9,20.9,19.6,22.2,5678,"(39.360700171, -111.587130635)",PA,PA1,Q047,49,Gender,Female,GEN,FEMALE
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,30.2,30.2,28.4,32.1,4359,"(37.542680674, -78.457890463)",PA,PA1,Q045,51,Gender,Female,GEN,FEMALE
2017,2017,AK,Alaska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,37.5,37.5,33.6,41.7,1491,"(64.845079957001, -147.722059036)",OWS,OWS1,Q037,2,Gender,Male,GEN,MALE
2015,2015,IN,Indiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,16.3,16.3,14.3,18.5,2229,"(39.766910452, -86.149960194)",PA,PA1,Q044,18,Gender,Male,GEN,MALE
2015,2015,NM,New Mexico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,29.3,29.3,26.9,31.7,3499,"(34.520880952, -106.240580985)",PA,PA1,Q046,35,Gender,Female,GEN,FEMALE
2017,2017,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,46,46,41.1,50.9,646,"(13.444304, 144.793731)",PA,PA1,Q043,66,Gender,Male,GEN,MALE
2017,2017,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,28.6,28.6,26.3,31.1,2388,"(32.840571122, -86.631860762)",PA,PA1,Q045,1,Gender,Male,GEN,MALE
2015,2015,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,37.6,37.6,36.1,39.1,8069,"(47.522278629, -120.47001079)",PA,PA1,Q045,53,Gender,Female,GEN,FEMALE
2013,2013,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,30.8,30.8,29.1,32.5,6860,"(41.641040988001, -99.365720623)",OWS,OWS1,Q036,31,Gender,Male,GEN,MALE
2013,2013,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,53.9,53.9,51.4,56.5,2691,"(32.839681093, -83.627580346)",PA,PA1,Q043,13,Gender,Male,GEN,MALE
2017,2017,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,21.1,21.1,18.9,23.4,2900,"(43.655950113, -71.50036092)",PA,PA1,Q044,33,Gender,Female,GEN,FEMALE
2015,2015,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,47.6,47.6,45.1,50.2,2848,"(40.793730152, -77.860700294)",PA,PA1,Q043,42,Gender,Female,GEN,FEMALE
2017,2017,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,38.6,38.6,37,40.3,5405,"(47.522278629, -120.47001079)",PA,PA1,Q045,53,Gender,Male,GEN,MALE
2017,2017,SC,South Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,31.5,31.5,29.5,33.6,4242,"(33.998821303, -81.045371207)",PA,PA1,Q046,45,Gender,Male,GEN,MALE
2011,2011,AR,Arkansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,13.2,13.2,11.2,15.4,2699,"(34.748650124, -92.274490743)",PA,PA1,Q044,5,Gender,Female,GEN,FEMALE
2017,2017,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,21.9,21.9,20,23.9,3582,"(35.472031356, -97.521070214)",PA,PA1,Q046,40,Gender,Female,GEN,FEMALE
2015,2015,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,36,36,34.3,37.7,5090,"(37.638640123, -120.999999538)",PA,PA1,Q045,6,Gender,Male,GEN,MALE
2017,2017,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,17.2,17.2,15.2,19.4,2189,"(38.665510202, -80.712640135)",PA,PA1,Q044,54,Gender,Male,GEN,MALE
2017,2017,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,20.6,20.6,18.4,23,1844,"(38.890371385, -77.031961127)",PA,PA1,Q047,11,Gender,Male,GEN,MALE
2017,2017,LA,Louisiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,23.5,23.5,21.1,26,2393,"(31.312660644, -92.445680071)",FV,FV1,Q019,22,Gender,Female,GEN,FEMALE
2017,2017,VT,Vermont,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,33.7,33.7,31.2,36.3,2628,"(43.625381239, -72.517640791)",FV,FV1,Q018,50,Gender,Male,GEN,MALE
2017,2017,VA,Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,36,36,33.8,38.2,3858,"(37.542680674, -78.457890463)",PA,PA1,Q046,51,Gender,Male,GEN,MALE
2011,2011,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,24.5,24.5,21.8,27.4,3775,"(34.86597028, -111.763811277)",PA,PA1,Q047,4,Gender,Female,GEN,FEMALE
2017,2017,IL,Illinois,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,30.5,30.5,28.3,32.8,2885,"(40.485010283, -88.997710178)",FV,FV1,Q018,17,Gender,Female,GEN,FEMALE
2017,2017,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,36.5,36.5,34.1,39,2513,"(31.312660644, -92.445680071)",OWS,OWS1,Q036,22,Gender,Female,GEN,FEMALE
